id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
305,0.0,2.5779148716413876e-51,4.2697279620811356e-17,9.362895866244698e-149,0.0,8.910106791787731e-119,1.3382528380921439e-17,2.747282550965727e-203,5.456395684872987e-147,1.6719304992855302e-50,1.4190766468940807e-134,3.471717095255477e-175,4.316222050207185e-139,3.4943581932774747e-150,1.855100522991199e-191,7.661902227482889e-102,2.2499335573741924e-149,5.991571094828586e-223,7.148556240735899e-131,3.1917402778851054e-64,8.972769391223072e-180,0.0,2.504710999381226e-148,1.4564473750321786e-246,2.230814692145e-311,6.5502008137081766e-164,3.6511114578953116e-26,3.712949631577416e-64,0.9999999999952536,7.9914631815166e-36,8.128536642744633e-67,2.747672507344335e-12,8.065524228603796e-109,9.151847262050297e-134,2.8840101578103474e-32,4.298645760318946e-109,2.2208523783152054e-71,1.7413756019842313e-145,1.2834231468398467e-66,7.808979991306565e-116,8.43249010982128e-56,2.5690565331986065e-141,5.117075548708875e-86,1.7104082312539397e-170,5.631283039812097e-115,9.181093140966202e-124,6.323047582976458e-97,1.2667019568242114e-32,6.708069796348099e-89,5.503387767240973e-35,1.991037081909457e-138,0.0,7.890815140809044e-200,0.0,4.007270425524564e-63,5.484646923857481e-153,1.4359657629095414e-168,5.530282200465306e-50,1.2843801772885816e-66,2.1872759485837677e-147,1.678680867446912e-92,2.770449506897171e-175,9.355620389560591e-102,8.944210636229122e-166,7.081407916479122e-100,4.781659622594379e-23,6.231962657966649e-78,1.6288945489731178e-237,6.755284938572084e-36,1.8198014820558284e-12,1.8655204474062834e-13,1.8178368193526054e-125,1.6264920444869482e-54,1.6981381153213308e-69,2.0553786706065532e-42,1.3598468467366041e-151,1.6665612909693804e-220,0.0,9.28387451278996e-19,9.977054124683168e-194,7.586252878057538e-160,6.186096410963592e-22,3.8368877716574174e-234,1.3717829177004604e-78,4.3983694861790446e-66,1.7656794095758633e-100,2.6969956575674803e-70,3.5884113624047782e-56,1.9139509944179518e-25,6.3533224384469615e-62,1.1120067869844018e-97,1.309574134104728e-179,1.1392223157098484e-172,0.0,4.0464598741499663e-209,1.1142011045565889e-197,1.8438026808728417e-274,1.068570703629293e-241,2.3852133851465953e-122
308,4.018525499421535e-102,7.331647255627382e-64,1.6081662545683937e-83,4.096802447795647e-62,0.0,0.0,7.302541113009205e-64,9.543929275732323e-133,3.1592434111345585e-98,7.800021977601413e-208,2.3329221303383468e-38,2.951186269541169e-97,5.678219624027234e-49,2.6552801473245767e-37,1.2938258508533826e-75,3.374836237757601e-120,3.1188967901801667e-38,5.445717880687592e-78,2.899942046046554e-56,1.8547585788856493e-56,1.3320397938508787e-81,1.3385827838384828e-278,8.312874315188084e-68,1.25214354733199e-242,1.6878448522291115e-168,5.6677959414621844e-157,6.357404218534825e-29,7.051211719087227e-48,6.986208107360971e-08,1.5448372464465112e-51,1.1382957757926708e-31,4.527119347456609e-17,1.3906674383467082e-104,6.378894418791038e-130,2.1251354013878648e-91,1.7141554176954414e-294,1.3950936047257374e-76,3.2283902625242055e-242,5.404166973457866e-89,2.9296036109781387e-178,2.452000606314555e-124,0.999999915115982,4.4358826959821444e-23,3.2376879086164728e-47,2.51019890889783e-21,1.972087658019826e-142,8.955449978900185e-57,3.122558509553624e-24,9.008002936194874e-46,1.9579824458074417e-43,3.119411175955541e-35,5.497113515724282e-132,4.873490599106879e-70,1.739142204835629e-76,1.8135526923225488e-59,4.798229425006829e-55,1.4323061816457912e-59,2.593362332625527e-100,5.5176952229373024e-24,1.4599368510796022e-149,8.01578182333737e-09,7.600942575526557e-201,3.4038506214606133e-43,7.311268474382899e-108,7.006015887075041e-09,3.99975358009043e-48,9.056941083965976e-18,4.511290911016976e-134,6.571460398599878e-20,1.0325789127729845e-18,1.8564866292229873e-45,9.180179380868916e-193,6.444012117798231e-108,8.664876979103647e-25,2.194360275824591e-24,3.437041720701887e-110,6.736096549416921e-103,1.1368273675584166e-53,2.987761098203201e-89,1.2524748669598837e-104,6.915566106036472e-120,2.1104546928005784e-28,4.2504018074557956e-117,7.754957251339478e-40,2.559090917466722e-60,2.291095747456022e-19,2.0338788782446815e-42,5.538820935632133e-51,1.454570324169878e-13,2.149998286651488e-30,3.2582253018016516e-95,3.2490265986426423e-43,4.1186619069364483e-79,1.6172366014903386e-42,2.6256577878685876e-73,8.24666250969372e-67,3.535707271501811e-67,3.802270811035253e-44,1.3706366873129765e-41
312,0.0,9.746408096281096e-143,3.627787485278419e-108,2.535537585953639e-161,0.0,0.0,1.1388212839674396e-96,1.1843204458408565e-169,5.927406510622299e-177,1.5947252559678218e-128,1.127603008529293e-117,4.162488416800493e-146,2.00313145774184e-82,6.789355114879238e-110,2.5009720750807064e-171,6.85135101772329e-98,1.5660558933187552e-165,2.1569027029094034e-90,1.5725073323080457e-51,2.645330994414819e-130,9.108566006385834e-132,0.0,1.0613702324169821e-71,2.275314197109447e-208,4.1256304052041595e-147,5.29422777259754e-278,6.888531529832795e-37,2.2616702366289228e-34,0.9999792042663264,3.3179782520800024e-22,1.9424121376130723e-24,3.719940923921511e-26,1.1685646210748544e-79,4.557269692827331e-138,3.549255770698075e-38,2.344332769336273e-274,1.7410042623843676e-101,2.249318623222394e-188,2.7620119223193994e-69,1.8454218963592423e-134,4.85348944418819e-80,2.5637124844810055e-169,7.100647941947682e-09,9.772015815748942e-82,1.8656942081513585e-68,1.3233702446228667e-151,2.3874906083173712e-89,5.1767623500987165e-56,2.16681044716695e-72,8.655002651570931e-66,1.8073551976233699e-68,9.96695457201011e-109,3.237206739807722e-64,3.21921310984526e-274,1.5040578160654844e-91,5.876271592961287e-46,1.6185846706589785e-100,2.660824851903901e-62,8.081303984218711e-117,2.984761343946529e-198,1.0969641516336111e-69,3.6668027679455516e-51,1.6868411069605962e-56,2.1059287920235235e-115,3.7594528687738515e-57,2.5525446812893586e-102,1.3027867834518012e-19,3.1600518801536655e-139,5.2256692475206026e-21,1.211925716558046e-24,1.6118746522907152e-91,7.622906461471633e-191,1.1617688062338314e-151,4.190679271280623e-61,2.1381329580954807e-59,7.573208224741027e-170,5.736581175744747e-187,2.6551143462073843e-126,4.754553219021424e-87,5.6134926920361094e-157,8.700826463255738e-92,1.425510250377932e-21,1.9068695326933703e-225,1.0813699904454421e-33,2.0257445839783225e-98,5.04938444417139e-106,2.3531726027656712e-45,4.3071149146519435e-77,2.078863303162253e-05,2.2153498025127063e-54,1.2818365961612686e-50,4.922268317465375e-82,2.6202845914521364e-94,1.1785083086308877e-157,2.6204093221228247e-234,1.6474943259618554e-167,7.517057790792671e-53,3.178191733106842e-97,2.5706879793751384e-220
313,0.0,5.756189785877422e-130,4.807914349119689e-114,5.204632721450844e-77,0.0,0.0,2.4675134774502614e-90,5.056919601853696e-176,1.3419177839441574e-306,8.654536537004549e-181,5.0859281682889186e-61,4.6611688092510454e-181,8.54092431487803e-55,4.2668503045763535e-71,2.890923879638961e-148,8.207322728454684e-80,3.5667303328559163e-180,1.6459576223042547e-137,1.5280914779604325e-60,9.630187266542023e-88,2.2173376602237406e-189,6.5139146543419124e-304,1.2832547636714967e-48,1.338471812444051e-113,2.367044579048873e-124,1.598364451622594e-132,6.548037665626839e-25,2.447262091314655e-35,1.7909861498826427e-07,9.261546266265703e-31,0.0028411104480890875,0.0029068125592384315,1.2730820768340635e-85,1.4656232138870903e-115,2.2147108665166245e-28,1.181304278470757e-309,1.3977394621414607e-77,7.287175753891867e-146,7.408613602582806e-41,5.29153814357148e-84,5.191800526427049e-44,3.0415315383616584e-126,4.053201709744016e-49,2.1920524557796612e-37,6.5473876027051845e-34,9.112491564907929e-93,5.324978845998266e-75,2.7490930729168946e-32,3.2186324540554474e-78,9.57163069196239e-47,3.465597544766941e-44,6.819004483694215e-116,4.645628657437669e-49,5.271132843346033e-183,2.7984761550308222e-61,5.1909618034039345e-80,6.283372157881132e-96,1.6506556211869843e-38,2.2295184210226753e-101,1.1445370605088339e-184,4.0893867276237095e-31,2.1022041532586417e-79,2.375793346794942e-20,2.8702206410013694e-85,2.5103439533392796e-51,3.694435454306131e-77,1.1075772670660787e-14,4.077818255118619e-67,1.670820783554547e-14,1.3950569952581638e-21,1.06517125699785e-65,1.2859689363518082e-170,7.442040509077708e-110,3.0787982641187864e-40,2.5751179171638576e-107,5.239628770344613e-128,2.701942806846405e-195,1.9634888805885568e-85,1.385977952668267e-133,8.152332454732223e-107,3.455710201278872e-130,8.388540841178076e-46,1.2655068280487982e-209,6.575952326217319e-18,3.9509725963173606e-137,2.5159831839862433e-85,1.5842912890578773e-70,8.511883835107168e-47,0.9942518978940305,1.2756034661278562e-48,1.9063231776651406e-53,4.1957583589198256e-78,1.1693544724800416e-106,2.4021942241150004e-173,1.387424805017152e-135,2.9156901962657444e-127,7.746477645166959e-25,1.1970044248653477e-45,4.184941098928022e-53
316,0.0,1.658213335921107e-209,3.752625636503985e-156,1.013653005221523e-149,0.0,0.0,4.2405432283477925e-141,1.5570456692387903e-281,0.0,7.801723794188718e-248,5.664612696430955e-122,9.821866944566312e-163,1.5295998849971088e-83,2.2202947234037625e-96,2.8044559229292953e-167,1.2229215303096515e-93,4.099182789920503e-217,1.713319820602117e-198,7.840328693307065e-62,3.4676985637563564e-152,2.1040127138648374e-231,8.817278288115828e-85,3.813271359096844e-60,3.813235405284238e-103,6.298735517995528e-157,1.1622745741716657e-153,1.0775434625865197e-89,9.593620207682659e-47,0.004507695677958345,0.027112483758502268,1.2765316861939198e-42,1.2335905771072277e-27,3.593504709061139e-85,2.1467365413946977e-127,3.0660435113786507e-55,0.0,1.1073979664117018e-75,2.289230576955898e-164,7.516190523047721e-47,6.229474288348482e-107,2.5218302282759553e-117,1.1593060847458912e-122,2.9659630922430994e-83,5.710228797525636e-96,7.684800555187354e-80,3.448364711701426e-143,3.815017683908643e-148,5.119023775088721e-71,6.544671081402225e-161,1.3953336662545564e-56,5.224168930822532e-119,1.5311651290950717e-188,1.0107019084597226e-37,2.8954327969136236e-260,4.7828347463791846e-129,1.7730722980254967e-142,3.958594740294932e-270,3.1535412702354323e-104,1.1157273599400636e-109,0.0,1.1150950008639436e-10,7.931851540911385e-254,3.287515123229503e-11,1.3825596718400283e-212,7.636346161770075e-78,3.763425256571565e-95,3.29224949763029e-73,1.5625645347723703e-166,8.333529507790807e-40,3.084951760522452e-65,7.976969288939096e-86,0.0,2.8187275473710687e-168,7.072062351136757e-88,4.726321143728835e-115,6.465214355667621e-168,1.278973e-318,1.033690465663734e-134,1.487756527121345e-264,3.9434968924790283e-94,1.141902967853501e-229,1.1777519372693554e-56,0.0,7.779440625082951e-81,3.6212749453319005e-134,1.8918855320032995e-193,6.408147714120246e-126,5.002655529426042e-106,1.8844987144588657e-11,3.407617669118024e-28,7.450397782366727e-119,1.690750813965263e-47,1.9627088311377658e-171,3.200842042066547e-306,3.0293051713802214e-267,2.9015531780519037e-115,9.935780741690017e-94,0.9683798204003008,2.550256720320872e-221
318,0.0,2.79121277662665e-127,4.525143883196507e-90,2.3281413548009685e-110,0.0,0.0,3.995380792857773e-50,7.482021795968347e-243,6.314333630403563e-280,1.793809657142435e-226,1.2694107771739308e-71,8.742830312512775e-96,2.5254795812584524e-96,1.0886668289609356e-108,9.242485607172296e-122,5.2991293964542884e-70,1.0346606283930973e-188,2.438571842639101e-182,8.491017663274566e-80,5.217689448333006e-81,2.0170279120800573e-228,5.378418443321405e-189,2.2896423318906432e-20,1.7190556924241089e-118,1.3916056968476977e-120,5.957595210691957e-105,9.335370126245614e-39,1.214058404297028e-56,0.9972489868710505,0.0027507017675507356,4.775551806499335e-10,3.1088381639564704e-07,3.7020626506927644e-116,1.7084525422313917e-49,3.984146694222823e-36,0.0,1.7231409057927132e-45,1.6997831122810892e-65,1.3250379776115926e-41,3.172693645455082e-52,9.543583712683585e-34,1.0502258256067063e-60,1.8574277043868705e-51,1.0599259824370088e-81,2.63651133425179e-92,4.87185087308208e-82,4.051952316837289e-80,9.277799980484992e-34,6.431780546349115e-79,8.237343331285238e-38,3.6137255278816287e-73,2.7140819036659447e-121,1.0098242991795753e-84,5.0083971849386874e-272,1.2533055662225438e-68,1.2323015320220771e-85,2.2512155715017842e-169,8.162800633536534e-57,1.412475855514905e-49,3.995705981568723e-243,1.4042009650891387e-79,1.6437614409219504e-93,6.37369878428459e-48,1.7323613383102808e-185,4.854547663620637e-67,3.136252397096433e-73,7.866779098912404e-68,2.2219742509507248e-46,2.1400082013654305e-14,1.4357360066934314e-23,6.4363946972044e-33,1.89145820274694e-298,1.4436942126706492e-64,2.9259690031183466e-72,3.944384372091975e-136,4.2532947099221754e-142,2.296903060410524e-235,4.458674712288621e-151,2.0199450286310565e-217,8.49704767709229e-27,2.97986705917357e-200,4.893160838758136e-39,6.154868072201059e-261,4.241801270332714e-34,1.464026180002761e-73,7.11863680112968e-119,2.353604421202358e-87,4.986003276067374e-40,2.3507583821772836e-17,2.7406460682773894e-76,4.753217358597387e-62,7.971796031331216e-136,1.1466101033593e-66,4.773236195097834e-245,2.071000760185941e-115,6.781601847233054e-124,7.315111835387343e-18,2.4362122928942477e-153,3.072044315733064e-141
320,0.0,4.223494177162544e-130,4.2425263245822705e-66,7.579099212664134e-136,0.0,0.0,2.5279916113312286e-49,8.111029303451818e-245,8.609917965072279e-267,2.5286612556295596e-154,1.3111578250894083e-127,7.251601679495048e-126,3.438486041840251e-112,8.99981855727578e-109,6.222324976106095e-129,7.636473369074927e-92,2.0902127608680515e-185,2.091973809194536e-233,5.304623538859586e-75,3.0397766383675113e-96,1.4878255222750952e-196,0.0,1.0348885645476663e-55,1.6148939847244638e-191,1.2263742639013615e-166,5.896506499174166e-187,8.115931516128815e-70,6.787644273461328e-65,0.9959724546247134,0.004027545375293492,1.2778202843426266e-22,7.710906606158784e-26,1.0478886003072715e-134,1.3705583562496988e-119,4.327578385475957e-61,5.417010218412339e-234,7.070687548707921e-91,3.895285099492588e-121,2.5778141127679282e-46,6.280280352577272e-104,2.1995877653923118e-52,6.89977449367984e-82,1.282423814768033e-56,4.956398724798256e-106,1.5206469026488761e-100,1.1658481164958775e-187,1.0244981865172718e-114,1.9120922131935238e-53,8.97133443691296e-90,2.43201735073285e-43,9.986269414874836e-85,2.4638118467977115e-145,3.2281179177522316e-101,9.260569528868e-311,2.986049527778413e-82,2.1627726963522745e-54,2.011365089103032e-132,2.9290931689908493e-67,4.5121879541241445e-75,5.176204439346683e-270,3.422002816098625e-111,1.55773536528344e-92,2.263560865697155e-65,2.4612917807725572e-163,5.909504909812247e-38,6.045669917281082e-70,7.574301417952513e-99,9.279110233250421e-81,6.110062409498795e-26,1.3670204009855274e-36,5.273790368023334e-51,9.87253652961239e-236,6.170478593776044e-102,1.4218718094942366e-77,6.195854493118098e-137,3.010493599317765e-101,8.224865492566297e-195,2.2441977331780177e-192,1.6412470433916273e-148,1.5235347679179068e-81,3.3110859852149083e-159,5.278164024465543e-65,1.7915872231376384e-242,1.5856603369282732e-58,2.5851872692015146e-79,6.432289862981274e-131,2.3649795780669874e-117,1.5857790381645037e-52,3.4232153463476004e-30,9.877777020643165e-70,6.306924926170219e-77,1.872804285571377e-166,1.1958323674388e-77,2.1519995490813663e-201,1.0397785823510173e-131,2.8154291437574762e-151,2.128038633000136e-31,1.479445876209399e-172,9.378924316320446e-82
332,0.0,5.85121052238113e-85,6.470997339462394e-89,1.6205751392779424e-40,0.0,0.0,3.640732933761217e-71,1.3195291856876659e-143,1.4617883470795938e-155,1.3874785179616119e-152,6.854459133333199e-72,6.969878418284522e-85,4.063961598957566e-57,1.5650529447039762e-94,3.608139363769307e-79,1.162909805834807e-59,6.005716162150455e-105,2.7485773057267963e-149,4.4149009897900466e-94,7.522602948646142e-74,3.492054430916122e-136,7.205360982096852e-216,8.964437767767304e-73,1.1838926175611573e-170,9.001006402943421e-227,4.230941482614194e-190,1.9215724762263673e-37,9.493087565082167e-57,0.9999992085587058,7.615833800080625e-15,1.4052211995009748e-18,3.983149043685134e-15,1.6774488797536863e-109,4.669442132045031e-88,6.308852424747309e-53,0.0,2.546238122784393e-69,2.465902831952197e-125,1.483201642495956e-79,1.9541291885161996e-96,4.773540267207828e-69,8.941498073560165e-53,2.9097710645538235e-39,1.5927701890293547e-100,6.582643502568469e-87,1.2818722390689068e-104,2.1850008716594967e-52,1.8784756886326495e-50,7.273447682818751e-72,1.7190272276587315e-27,1.6643059677234695e-37,8.36041255220548e-45,1.8478610395716138e-48,2.5720770315227654e-145,1.7397302359785175e-63,2.607130114662412e-38,6.20747023577677e-45,7.43434034294581e-56,1.1041434947429594e-48,4.94954410767369e-222,8.396111332488494e-51,1.075709861076802e-133,8.476062389935934e-49,8.905605951049849e-97,4.790843665751455e-27,1.992718050629247e-49,3.2544294749110133e-52,3.6123608839499326e-45,9.439945806068399e-18,7.914412881445114e-07,2.5862622332406896e-72,8.591084490903752e-207,1.3393680489679906e-83,9.164252882983986e-40,2.378202165415802e-53,3.064511802703789e-114,7.818099364229002e-113,2.9087258609739956e-90,4.567051305148673e-90,2.0457346165902765e-76,1.008615070128979e-133,3.962486149717479e-49,6.149484554561776e-131,3.4981026470480903e-40,5.912203726457292e-61,1.1313564573516724e-47,8.841072355853628e-41,2.6073502148597635e-31,1.9605564534895725e-18,3.870064378917734e-45,1.7893981577743826e-45,9.492268190153764e-88,3.7488602665406986e-71,8.587700854088288e-138,5.5886647864807795e-105,1.6459331604912915e-113,1.6792961580586584e-32,4.4972080553734585e-95,9.228745143368808e-166
337,0.0,5.3852333771650165e-71,6.20393226543957e-55,2.0012275761748644e-55,0.0,1.062e-320,7.71829528246184e-49,2.0809039010041233e-124,2.0996334887659988e-215,5.444914568936599e-53,1.029789694481289e-68,9.896532108848165e-137,5.5584550087533144e-52,1.9773243708045463e-63,1.4239306957404593e-125,4.93661232429169e-82,4.349558347286933e-94,3.1549643944505355e-59,5.742657614992408e-71,1.2033548702838123e-40,5.769145227080115e-91,0.0,1.1526420324676761e-87,1.8000147435782477e-139,2.7122393158018877e-100,5.9864430698333425e-210,5.3247929201749214e-12,3.368648819567896e-61,0.002584326768509087,5.843587322422885e-30,3.638259294970387e-22,3.571888896052456e-17,1.0430792992093861e-84,4.2431017949498476e-120,1.2535482562280607e-25,8.955137398516316e-262,6.4485587857098606e-46,6.045121279994379e-189,1.0204704472713719e-40,4.857082926586337e-118,1.6158429092174142e-123,2.05298783046375e-53,5.474314660602749e-22,5.578963806072784e-112,5.7922857413483796e-52,9.908769676696266e-68,1.5352664747285296e-25,1.3268969390519654e-19,2.3439745239879856e-52,4.196033982914949e-21,2.0194902783198438e-27,5.034983004033998e-130,2.688626367916818e-88,9.603401996618419e-135,3.3884637318356003e-53,2.3504907110755157e-46,1.055268660474557e-65,2.2832108779847848e-85,1.856414607047636e-20,2.1679353041888316e-187,1.1898364638350962e-42,1.7563314319263634e-79,4.288770499137702e-66,6.193178340863762e-141,3.678761749418133e-38,3.845520055667181e-48,6.672989557839738e-104,2.7226218039056178e-104,1.801491154670813e-05,2.4276529005898347e-06,5.668199386299014e-55,9.628563537951598e-158,3.4978892074627687e-138,0.0050557384940964475,2.412462035170539e-44,1.508352341001549e-78,1.2754226676855013e-116,7.418947846747489e-228,4.057362310016082e-90,1.7218767812024477e-49,1.5123966451040309e-72,0.9923394864363251,2.1793650652481904e-148,3.705040463107912e-27,7.372462802606065e-53,5.485102986596875e-49,7.929342548483228e-36,6.889384868771284e-42,5.731288715967852e-09,1.7196066813284555e-15,2.9595120217011733e-51,2.0229914292093765e-79,4.316830645895998e-49,6.07723850796943e-112,1.1067540290101063e-129,1.191575142724827e-132,8.854001558731898e-40,4.948370161594804e-120,6.57461566917334e-91
343,0.0,3.056826800627742e-161,1.7788498601028955e-113,3.076192190912353e-115,0.0,0.0,7.106635494034576e-160,1.5245216947161677e-142,2.2700120797728776e-240,5.024867001375675e-132,1.6171049549485115e-98,1.3415990742149002e-262,3.51928368037908e-170,2.9363816520284844e-77,5.987803593739892e-211,1.5146590183051382e-92,4.206777110156851e-219,1.5534191970723596e-90,2.1731377448527194e-111,9.959305304907973e-179,1.242930870417729e-251,0.0,8.205436846410155e-193,9.909345464696422e-254,0.0,0.0,1.1232280564552157e-31,3.82670155537836e-57,0.9992548199529047,4.780629382469417e-63,1.684621016605768e-37,4.363675403774649e-49,1.677506123478904e-75,2.0009370055536363e-183,1.0450678175166388e-76,8.464935e-318,2.7792573626169883e-78,9.042590393625217e-274,2.894749476940649e-95,4.310736341826807e-170,8.139019581605349e-141,9.51610496953484e-137,0.00035707083808855214,6.529141780643827e-200,3.710161197151608e-66,5.922265596083165e-116,1.2467413105074163e-100,1.337270947763847e-78,3.7044283476374374e-157,9.131731080377568e-89,5.609660296096636e-59,7.322518491924574e-261,1.2600085824867223e-68,1.2570571244371725e-281,1.9214518893373748e-97,5.056552360308853e-75,2.2869266473514906e-103,1.0363085980293224e-101,1.4627104443352784e-68,0.0,2.905816201510095e-78,1.2980948914960629e-212,7.322415786316428e-95,6.006343731875422e-181,2.7782105653230707e-35,7.480187792941539e-134,4.650537895905658e-48,5.262285020560791e-218,4.547677881421265e-24,6.473789778635072e-35,5.642854273772996e-155,1.13261e-318,2.0019127551216073e-191,1.812249772009388e-135,8.790724635370265e-94,9.285968756763022e-139,9.639715891889166e-272,1.1712676163876758e-258,2.8507318537889024e-142,5.284904188165074e-100,2.277836508480162e-174,1.203987379659582e-38,5.36573518005039e-302,2.8016565996813264e-90,1.933357338942739e-71,3.545826103941957e-152,6.935673957564244e-154,2.0613689906027627e-111,6.651611232246139e-16,0.00038810920901252347,3.6525776419399306e-93,9.900780355452823e-130,3.457197325459559e-129,2.1909329316356208e-253,1.2596830132470373e-185,3.048266572801624e-260,2.4191474238036723e-77,3.4593162574043666e-209,4.672437763733567e-165
346,0.0,9.389100009427114e-63,1.751376279174172e-83,7.781077622400919e-60,0.0,0.0,1.0642935112494194e-51,4.983274057344405e-140,4.35953004574387e-164,5.893020390654881e-109,2.246999433781573e-60,3.403876717764259e-113,2.9069577807971117e-27,3.159812757189463e-74,5.6588498204594186e-73,1.9740178048270187e-89,2.029695621308483e-125,2.116336722022196e-80,1.7313097924395504e-59,7.975817273769077e-29,1.253264182633008e-50,1.2882835943486584e-236,7.262224233441279e-38,5.2219640887690375e-132,2.657951759002634e-75,3.528887369388217e-114,9.781236121227873e-29,1.2461595102778037e-65,9.12001389051964e-13,2.095037785728666e-25,1.6328577146865786e-15,0.9999998125362202,4.328571681706976e-78,2.0786919381487207e-85,3.9924031944811925e-24,2.1478554938631e-295,6.43514259254943e-46,2.4182281789859676e-144,4.124912766077193e-76,7.146863536312871e-111,4.481202426561244e-88,9.868819334269047e-41,1.7979945529383396e-53,2.2829254733458217e-58,1.120458883273639e-58,2.0428924059839307e-53,2.61360396143441e-28,4.331794648114479e-14,1.1845927263217768e-39,5.2726827563004084e-24,2.8483255127996295e-18,1.0556959008748644e-51,7.690424896300391e-50,8.169407073434395e-88,1.0450866439367452e-39,1.752887821542009e-21,1.3455069652003138e-40,7.535947121522216e-55,5.201153529321729e-54,6.248559328815622e-127,3.8090571694458383e-29,2.9860428764019894e-103,1.960222422506795e-56,7.336768736831608e-82,2.487281397773366e-27,3.606188382576366e-22,4.461446287038946e-83,6.21399918576058e-62,8.140669807393586e-10,4.843934596480908e-12,1.982804143921628e-39,1.7894425188115536e-154,1.7727996851640068e-96,4.917854146264166e-15,7.897077565978197e-30,6.253062904039006e-84,7.931236913192391e-62,2.3789007103181287e-97,2.1305111718120153e-45,1.9771653061734114e-53,4.659926128515259e-83,6.001083019953348e-29,4.1436208786217346e-92,6.966190409285708e-27,1.9321254684759966e-51,2.3732360480540707e-37,1.52306418698869e-33,1.0454278946043373e-21,1.8664390118065714e-07,2.1605025892616255e-41,9.886446740241465e-53,3.2850103455730745e-48,4.614210295164473e-60,9.611051445545694e-97,9.044675973117038e-99,4.75494600663673e-110,7.861880446932079e-15,6.211992342345006e-43,1.2481364888097305e-175
