id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
400,7.86198728678237e-20,1.2233648849793178e-42,3.672718375048937e-35,7.876115976667533e-15,1.1038372889812582e-191,8.761541504654386e-47,1.362055398269115e-26,1.3048067365903994e-27,7.178598744493916e-23,2.93700300554612e-70,1.5619444769420844e-12,2.5344277766515993e-45,1.8411499898223037e-21,4.279677975221778e-28,4.897126781056913e-63,3.712903681591592e-148,2.6543397171698272e-45,1.0676424490671306e-25,1.944198876263311e-64,0.0028314197467297947,4.476660577293947e-26,2.089457953113521e-64,2.7325317787023613e-51,4.81061932760763e-78,2.138128739583516e-78,1.7893284209586694e-67,0.9971685800253325,4.282584947740914e-58,2.963196107124078e-56,7.873957246686119e-59,6.350428495068301e-60,2.612744257888015e-25,1.5601016625228014e-56,4.985360113802233e-46,1.6160307758368587e-54,4.143917628899818e-77,8.842588450693732e-36,1.6860873839011916e-78,1.5903339011770158e-75,4.0074152640953295e-61,5.151061286637402e-58,1.5681968476903086e-10,1.6758368840345515e-73,3.6377969097399463e-31,3.5039494817541237e-53,1.7284619598291077e-37,2.951786745241933e-15,2.5900056177648545e-21,2.1688348510961842e-15,7.310150905004403e-34,8.5073066656030325e-19,1.1158478833260165e-16,7.355805107642598e-32,4.6065543935103546e-17,5.454873240248325e-19,9.654118622389846e-21,1.130463755019727e-20,2.590588703328647e-105,6.90849240562285e-11,3.9697380308961886e-36,4.261120892695261e-84,3.664696767177094e-71,1.922189010884607e-74,4.764746361471906e-72,3.2163422477649583e-31,2.6574695369700574e-31,2.5768568743087837e-59,3.443902622209733e-51,2.3865437428158698e-28,9.916102677131334e-17,3.8322731305229927e-44,1.121224473403829e-47,9.672144692413389e-79,1.2132311972611203e-27,4.6278097222154225e-28,3.0851865204356567e-25,2.877798610300287e-34,9.285592409817676e-61,1.1561458745144808e-28,2.4873855459534047e-29,6.644486600645927e-15,1.7863941924149362e-22,3.13885426740938e-42,2.7955939082869406e-22,3.997961230899922e-37,6.580251943618939e-32,4.899635799727497e-26,7.753350745594802e-31,1.1260930457316552e-81,7.549977843042489e-93,2.9156765415340326e-25,6.313600784857232e-90,1.5843422282182186e-21,2.9452508503808544e-19,4.512998359660983e-13,4.14789531808966e-44,1.451320228207465e-41,6.575716902373325e-88,1.0136633583059992e-20
401,4.096956345863643e-37,2.4476695941188364e-83,2.994657553140214e-26,0.019663103666807655,3.193550448318241e-154,5.189595391431059e-12,3.7444554420556305e-15,2.3628319103192623e-56,2.8073719925943944e-31,2.5097124366989743e-124,2.2267701184723803e-17,2.274119851749981e-61,9.228212893703598e-66,1.7306574875511533e-57,3.7195164125720783e-67,2.772098460215503e-100,1.0258446335031971e-48,1.4458163597524885e-46,7.071151575447061e-26,3.57468908814115e-59,2.5738481675243706e-35,6.080737799051883e-49,7.082913542533553e-22,1.6292676676084493e-57,4.63944877610143e-43,2.9045930318796724e-37,2.5704540438693423e-35,1.6738504655069904e-21,9.375261998629417e-25,6.426633325841123e-37,2.89494781719726e-27,3.48760773107429e-11,5.722035510615322e-53,1.0855093528257823e-32,3.2721204353699115e-34,1.0047243462124752e-34,4.127649938006413e-14,8.142288668664004e-60,1.1437972784977278e-60,2.6702915144972993e-37,1.4042617039529456e-30,5.155165665005988e-65,1.3892753808517489e-44,3.771162660351288e-08,2.033242594677687e-46,6.26586078566167e-25,1.9706239669753373e-12,8.080131576913977e-99,2.282712454347315e-80,1.208680513112525e-41,7.037369774809511e-13,2.1602660387249064e-05,6.433364829068336e-15,8.673725066346088e-31,7.04822722688176e-47,2.8220926977955246e-17,0.12566666207350674,1.2059809821659092e-87,1.0350705963098312e-08,7.623482040182101e-21,2.6436060566396158e-46,3.653015752643562e-82,3.986520633777471e-45,1.8864289661278584e-58,1.9386676374170355e-42,8.6020142511495e-52,7.809388684154805e-14,1.8774929385911263e-24,4.07797949351583e-32,0.8546455014599587,3.400259637362707e-23,1.048823455655285e-33,1.042871379906062e-48,2.245467161484614e-11,3.9832686389488514e-50,5.131399459796777e-63,5.551673364250611e-32,1.1088672804919058e-18,4.5438333154378735e-30,1.994444157971577e-13,2.0928973232689416e-10,3.7974605724368306e-10,2.041842833403124e-30,3.081422332710796e-06,5.947789565590668e-26,1.9721189692622716e-73,2.0982817130637176e-22,1.4606640185115884e-19,2.279788376474365e-58,1.8164559113215931e-53,5.395758143603665e-31,2.2151742803824055e-53,1.7321459323874165e-25,6.299864900665535e-16,1.1434839802162485e-13,2.0231039606827483e-65,3.8722135852459443e-22,1.9522437148804695e-34,5.789404722986936e-50
402,3.4550715464938178e-09,2.625062346979807e-55,5.460500771094613e-26,2.4203729977274497e-15,2.521160449808521e-156,2.6548007171534503e-39,2.536518194741816e-57,2.6455661470105196e-16,8.328325841018432e-10,1.8543774275189244e-84,1.855952125825471e-16,2.5204590110019326e-23,8.572824494401705e-46,4.072032715452078e-22,1.5535263426866108e-29,4.3216422646339815e-126,6.584126759086296e-24,7.524126068888462e-12,3.0497956681509045e-24,7.580493159011082e-53,6.004321581705302e-14,4.1100877353533683e-25,6.5110068024277425e-31,1.0604417127551187e-44,1.6226748859551335e-40,3.0399305869576293e-32,1.532900233004548e-26,1.1295522583572805e-28,2.334060773115448e-36,8.972817243088435e-43,1.6647872138833897e-39,7.824396841832995e-34,3.4490710459978646e-97,4.008277568523465e-50,6.034532817588307e-36,2.028408748573661e-62,1.497671745576716e-29,9.471348841333505e-49,1.2415346895058435e-47,9.234423656862587e-21,9.524943067080963e-39,1.2068327378741345e-39,1.2137468020784677e-69,5.524546557794086e-25,7.954857549253598e-38,1.4351361935415162e-66,1.5230025821964153e-21,6.235364213084538e-69,1.1778930088748393e-17,1.2632627903809666e-15,1.1043600146038103e-17,1.5989481691818795e-36,2.7468080644822896e-07,1.7860782241889577e-12,8.223741238441078e-16,8.689250175459613e-30,1.3661789123329925e-11,1.1781665595127878e-62,5.451827086598776e-23,5.11199275845204e-58,4.688781286752436e-31,1.809677175559035e-58,1.754483401383696e-43,1.842137003578113e-83,3.58227527611174e-72,1.1713370632156427e-66,7.099644720692222e-22,1.0488211052643257e-27,2.3573014050830721e-29,8.011774672693554e-14,2.5256904883704195e-44,8.181158800794911e-80,7.866549604184852e-62,2.3905414590780613e-12,1.1208060337676842e-15,3.1110452342872535e-30,5.29757144981957e-37,4.016008704086809e-45,1.5493009139247723e-55,1.517440946115311e-34,4.7324728424421e-55,6.244029111139224e-15,7.295248744291745e-71,6.473787344201041e-14,1.1873101551104792e-51,1.6085350291771096e-75,1.8508330825153052e-05,1.1236886507653056e-17,1.1082077814201342e-62,1.754820936396177e-36,8.087050955582564e-32,3.2514509143696874e-49,4.363058052235754e-21,1.732917507228751e-17,0.9999812126748845,1.1437734771437902e-31,7.009245511754686e-23,9.597257095890728e-59,4.7832606911343815e-32
403,5.145020054265339e-18,1.1723960883074422e-59,1.3708463570428132e-46,0.9999999941633013,3.286869389175848e-186,3.196289250924319e-56,4.4452299919388835e-47,1.6963015244681328e-39,4.547258032580513e-41,5.160091696136722e-75,1.1340527447367549e-18,3.2975916279534577e-73,4.3561959580082834e-24,1.3960224795075086e-36,2.618134240515423e-88,1.0725757376652709e-124,3.26627520704148e-54,1.0108085703259968e-39,3.4962596034572836e-23,3.669720489312534e-23,7.781156886809497e-26,1.929937691841516e-56,2.8011355536481873e-43,2.650136248049092e-49,7.6792420316813335e-53,4.1637676412724256e-53,1.034276799520402e-09,2.547820169958262e-36,3.098423197368222e-45,4.296572870968657e-50,1.2102771584504483e-52,1.6391015319295995e-22,2.1612987629717065e-54,1.3845774992729124e-55,2.2840423105142353e-54,1.8120148911285014e-93,9.619383119886242e-28,1.7665199367629584e-61,1.3817393834346154e-61,6.087456119292688e-46,4.931534592558816e-52,3.4579831232162045e-15,7.174276304581093e-96,7.0163326165850816e-15,1.9309220236697088e-63,6.868805076434009e-45,5.957912151452968e-13,9.212045684893304e-37,4.975765395427941e-22,3.7119391348441163e-32,1.256102024009794e-19,1.545842341461035e-14,7.126657022845802e-26,2.3033010069383372e-17,4.203451968128095e-24,1.0373847660141458e-22,3.806320220370634e-19,2.28695317570208e-104,8.695323503775101e-15,7.724416880499402e-48,3.7720953561310268e-25,1.6523763717532637e-84,1.9993776088935074e-47,3.489953233183894e-111,8.162653138282933e-34,1.724682950164296e-24,3.148266322059254e-51,5.858208726871819e-54,6.387911394340559e-27,3.550110351430338e-20,2.081849701033724e-30,3.332601010977803e-62,7.48008993311675e-69,5.294690432659567e-35,1.67810083489995e-30,2.2588249582346368e-26,3.089985288032324e-31,1.085869284173541e-28,5.747827389863278e-66,5.150367778070597e-20,6.509015904977233e-36,6.824647951748489e-29,1.9456216132474906e-74,2.653268824813653e-27,2.4173799856194276e-30,1.6326135553588867e-20,2.2468276620351426e-19,3.8066200365889235e-24,9.31779473316002e-81,6.133794225771942e-70,1.895121791887913e-40,3.178323058291884e-45,5.270112402453025e-34,3.1020521561390665e-14,8.669988925285948e-13,2.506126460911918e-51,1.5987883786069926e-26,5.964274156913307e-39,4.8008934702443036e-09
405,7.629701696589025e-33,2.3940879360313934e-71,3.113026880945075e-23,0.11696975057245483,3.3709545031432707e-193,5.168483507832142e-35,2.766599465785349e-42,5.3863862086978646e-45,1.500527183894807e-49,2.406750561361665e-108,1.24174701987736e-16,6.25281171987507e-65,2.8703340861558026e-38,6.286166729721129e-44,2.4157145362827634e-93,6.772553969430179e-91,1.0156375422713995e-63,4.857937058419695e-39,5.5800228810990935e-56,1.2258620936932888e-36,7.446661161196379e-33,1.4014065247580042e-27,1.7481056808259198e-08,1.6500919629193556e-19,2.026898695026019e-33,2.2275121227925965e-21,1.1459812547608468e-16,3.375339301027876e-31,3.192974628583132e-05,1.5597623573814011e-09,9.014293518528611e-15,6.740153380921165e-05,1.4789376979646052e-32,4.457672539920343e-26,5.560943150384816e-12,9.863386284626587e-68,0.577815187936089,1.3676858238565158e-20,1.4602596790460976e-11,6.406276366653065e-13,1.2650723567056718e-17,5.7316690780011166e-31,7.685276835827616e-33,1.4832099957413586e-14,1.4990508499925622e-38,2.9921288859831718e-28,0.2595153744207,2.7312035477923717e-59,1.9250439623067147e-45,6.87929540723818e-42,1.5882404319299141e-12,0.008967743005441713,5.681993749784572e-13,4.891587769490606e-22,4.059959644493162e-21,1.0815648841540328e-08,5.6942172773738696e-15,4.772922556191952e-59,6.439747129986597e-12,4.179065128609677e-48,1.0267846980057661e-64,2.903058122673063e-44,5.5294972577936703e-33,2.4393139105979432e-86,1.788822005852777e-22,9.787148678828014e-28,1.0932732141414755e-18,3.773857662548999e-12,5.420443000360091e-15,0.00028555147548402237,2.5627438627878077e-14,6.730985517314065e-63,8.964448157014835e-39,5.02542642463569e-10,1.047204619625341e-37,8.5904167055857695e-47,2.0888685577543233e-32,6.327374557519267e-26,1.8055685244810254e-60,1.4827326879798342e-05,3.886083549211675e-34,1.886933998026347e-08,5.526072175097276e-63,3.112655409549012e-14,1.5734790590276087e-31,1.4205421913747638e-36,1.6570695466447842e-22,0.03633188737706263,1.627603240159589e-30,2.2499904112348317e-101,4.263384457624365e-15,1.1175671378834077e-86,4.200168494458674e-24,4.14372143934677e-24,1.196603934786851e-21,1.6166181149489568e-65,2.973441720304887e-07,6.273920136796732e-58,3.6396576253489466e-30
406,2.5432598056973345e-57,2.019914921311303e-94,2.4462619043045706e-34,1.014229633344525e-09,4.931647146707436e-188,6.322527842035253e-52,1.346132046498564e-52,4.8599383085940716e-65,1.026632407753601e-76,2.8660362264798224e-119,2.7282517249743594e-51,6.407980467920584e-101,3.283700047576324e-64,5.544499132847766e-71,3.287077954743946e-109,2.7854540899535244e-83,1.560056836862136e-89,1.918454191322251e-54,3.2027767022206746e-55,1.43010768067508e-57,3.032624527248688e-46,1.3062644308077314e-16,0.24578182387905806,0.025977232883835775,2.8372438025615113e-16,0.00256917509433509,1.7905395919701053e-39,4.702341191654743e-25,0.0005419620539954397,1.018899646849078e-08,1.8610049193144095e-12,6.867683781633514e-19,2.5491875227989186e-59,8.104483053635639e-49,4.251154967128299e-09,7.8937950255834e-93,0.24578023518634579,1.0094181041128525e-09,7.702159264109688e-06,0.2450094447308171,3.5903653626258266e-14,5.815234523744649e-60,9.506455179913922e-64,7.947164989461741e-17,1.047805010420927e-61,3.96133697124415e-54,9.990141216404416e-18,8.448911713166266e-83,1.076234339726016e-74,6.733772163652751e-70,3.179557667105689e-19,1.3759033836364826e-15,5.471381762163888e-21,8.882783166746009e-34,2.5779967655798855e-25,2.3310353609389323e-22,3.690471883074819e-19,8.336964249199864e-39,6.045784878933668e-36,9.345717212235012e-69,5.0259628212463e-61,8.13275143364593e-53,9.254615313595e-14,4.9721230325178053e-113,4.20833471777486e-46,1.644858711805845e-39,4.59860625048159e-24,1.951366094654568e-07,9.700870437583294e-21,1.446076744491455e-14,7.000837534556272e-08,5.861391140572089e-89,3.0566534267543694e-40,6.612364814862288e-20,3.8492672853462156e-48,3.568040333550604e-67,4.087554821192676e-34,1.2410266696309229e-20,1.037235023060101e-77,3.5051141555267362e-16,2.2318905932627116e-58,1.3343710010945395e-24,2.8719851033732744e-86,9.602846152192394e-29,6.996509131677582e-63,5.3026089996608693e-48,3.22151133049619e-30,4.481045845193981e-08,1.8297820441466917e-07,9.853169431709904e-116,6.137552692970528e-42,1.6621014768276678e-91,3.5706488772587463e-53,5.450422766211554e-47,6.143312329415807e-50,2.0560748399063306e-101,0.2343319146128957,3.001450247997476e-39,9.359459461435382e-39
407,6.004357223498765e-35,1.1122763300419583e-85,8.580144680181338e-37,0.43142542361222486,2.3140273072707727e-218,7.29429753804139e-57,2.5929563183715735e-44,9.466336587676912e-46,1.7203779702478118e-53,3.2157485092235023e-128,7.85468804724137e-27,9.403709067164604e-84,2.8545097100647917e-33,1.7309265712276766e-44,2.8286240383705993e-92,1.852268878532251e-118,1.1667115201601706e-78,4.7694452457093265e-34,2.2765737512558064e-69,1.7156566879772077e-39,1.4680714403132906e-36,3.435515932536156e-44,9.746022264002275e-28,4.5054282180474955e-43,2.30022755479418e-63,3.609777353895956e-35,4.2404282521226675e-28,3.7464938506380936e-43,2.702006536514611e-25,3.4695572995346996e-27,1.6588769699907388e-35,2.5396962376176842e-12,8.256033576442022e-36,4.1277120573944885e-38,2.282421328523148e-34,8.814915126293858e-84,3.4313046290055394e-15,6.192372382018891e-42,2.3409393674370276e-36,1.380449436894255e-28,3.30499377446628e-36,1.1824223159403032e-28,7.148645328847648e-54,1.861428872444921e-33,2.4899869718916178e-49,3.6320916503385233e-31,0.5683202669662387,1.2312720678833369e-71,1.5269927939428377e-47,1.3560584013771437e-57,5.874797973635542e-05,3.845377445389626e-07,0.00019367162932980598,1.6603682964799635e-11,4.2503824909818525e-18,2.604239342101936e-08,5.036266556330817e-18,3.0565986845355847e-73,3.0056324845562874e-17,1.3096556973369634e-72,1.2249957415401626e-55,8.936647268899119e-67,9.613516602548024e-51,9.248648773285965e-106,5.258951191003549e-19,3.611677997764153e-21,2.830061761962898e-38,3.832259626727087e-34,4.7073742822870107e-20,3.559250809529751e-09,4.79456537930274e-41,3.0633831750290103e-94,4.2335550647617574e-75,1.0539814019763413e-25,3.179507963542721e-29,1.0385194197562796e-39,1.3205667219735216e-37,1.6728021373286088e-40,5.889098450540727e-67,1.3563055507470635e-15,5.823723693842709e-53,6.449214946192084e-10,3.7104874451434357e-78,1.474942686534673e-06,4.380890368628521e-42,7.051032213267089e-35,6.632516912076641e-11,6.881076475320275e-18,7.158014919677273e-61,2.0062471221007614e-124,3.126876284963036e-28,1.0570697721775262e-79,4.073953903292174e-30,3.0060534269093606e-31,1.7443767226485523e-20,7.112383631320337e-78,2.8280685183234935e-23,7.183834270227155e-66,7.157845526720137e-26
414,1.0878519266914595e-15,4.679544242588841e-56,1.2738774582029384e-21,0.013894653565302603,6.694551791027724e-161,7.994785123008978e-28,9.482992744268583e-30,9.743697919331877e-33,3.620856227322486e-29,3.998172873855844e-76,6.770712108617821e-16,9.616069438251388e-46,3.286036990488463e-33,4.594366763514553e-31,1.391646322402155e-61,1.6971642233934026e-108,1.2481482430309735e-47,4.7139379626442907e-26,5.649634106693237e-50,2.8722753266879415e-24,2.0023684391671906e-17,2.3058569064846556e-38,1.6422157719086747e-31,1.1187574594743262e-38,3.786065786628188e-52,3.781068331368541e-46,4.072720280171504e-11,2.3700631538654235e-29,6.485949507106012e-30,4.402261069046509e-35,1.7666145004917173e-33,2.2090861060543944e-08,5.584684706427373e-38,5.941812846114875e-37,5.0281531527705305e-31,6.16174859804332e-81,1.808709938846337e-15,1.7075557036032482e-48,2.0180760620860272e-44,8.960680736779535e-30,4.9605262956649775e-37,6.205440550552306e-25,2.9789644627553226e-60,2.3249911804629407e-24,7.573699054580212e-56,1.2394841377983176e-26,0.986093402399042,1.1106977894666655e-48,2.0972875185548494e-27,5.607914741021129e-27,5.9559965809506784e-09,1.5763587596963627e-07,2.6098076886032047e-14,1.755344489958506e-17,2.800503605750391e-07,1.4579841283018275e-09,1.669184818402974e-11,2.89149037732783e-83,5.170012765688888e-08,2.577872603911107e-29,1.9528393863469317e-55,4.1405089415554397e-54,8.755958641597734e-51,3.5336871003279614e-74,7.107469220893603e-21,1.756458472871027e-18,2.5528287276824474e-35,1.2347864123919193e-25,4.417223504371488e-06,6.936113462483638e-06,2.2262112590898774e-17,1.0799310291022438e-55,4.671711139045575e-46,1.469823487732969e-15,1.462146785224199e-18,7.925323944680292e-39,2.404377800113471e-16,1.9811448356052946e-37,3.22219391188721e-35,5.003836160671613e-10,8.200304985182565e-25,2.1857793257601482e-14,2.1658433702122674e-44,6.606494594219385e-08,5.299789050951708e-25,4.496712216984259e-32,4.5529931074540706e-14,1.1748044289044455e-11,9.088021893698537e-54,7.308277366468096e-71,1.2108226276526586e-30,1.0220861750266692e-51,7.021322900114296e-18,1.4080022394602058e-17,5.17288713293588e-09,9.596139027806337e-49,1.8043742872639314e-17,4.155391638053711e-49,2.734224208976781e-24
421,1.0240499072767775e-38,1.8682017526472083e-53,1.4036564772143828e-12,0.9997366567330889,9.592496522782932e-160,3.197923617619454e-22,5.0481685660979597e-36,3.404166863734297e-50,1.494282838888401e-46,5.316207435341951e-84,3.2539733528909562e-21,1.288325820848035e-66,4.570112553225578e-40,3.4841635157009848e-40,4.704786570285525e-89,4.062955197684672e-65,1.8636137338014836e-57,8.487930229828366e-42,8.441459549012057e-40,1.0292926251413841e-15,1.4765927804135826e-35,1.264059194178527e-22,1.0047748358216761e-17,1.1675891561021573e-31,2.6691907052646994e-38,2.392595147699102e-32,1.9053930685476637e-22,3.463596567223288e-22,1.6133502151967697e-08,3.3708429270281287e-21,8.842293683498818e-14,6.072174560899825e-13,5.962557945701691e-33,2.107541150959667e-43,3.2386108834553396e-15,1.9105281795707972e-70,1.465375598170031e-10,6.368792477348205e-39,3.513778606735921e-39,8.356439211856045e-17,1.6761577415704118e-21,1.9338127616156493e-36,1.679300504463516e-51,2.171688390420447e-13,2.3475683296345e-53,6.299298582095064e-50,7.914960728295956e-12,2.2309813877500837e-42,4.914316275717247e-44,1.3445864808492578e-49,3.7450064941344066e-05,1.1037322819244134e-14,1.41066745406898e-18,1.7902983761063137e-18,3.871797356266822e-09,6.228536768265273e-13,1.4324660712450078e-06,2.2939990130550603e-72,2.5634726606795e-27,4.2721199482954265e-65,7.216623665049968e-59,8.635029007603664e-53,2.9561935259660273e-32,1.824556900204426e-115,6.596502700725853e-17,6.855048731061214e-26,1.882047381214633e-17,4.8101571262843134e-29,9.96498227352549e-09,2.8508726251117924e-07,2.1018402633985317e-15,5.066320947773018e-81,2.570449427825085e-55,1.3854780508941561e-12,1.1579598386054125e-36,1.4986346825303883e-45,1.964490855921666e-23,1.0653789053342402e-17,1.1946583243909766e-62,1.701648978816105e-16,1.0015277457811589e-37,1.5193772350850487e-11,1.5437923571845191e-89,1.2793995687191616e-14,2.986930174490476e-45,1.5736937414023504e-32,5.889508394801989e-16,2.5386011105763827e-07,1.3607673352652105e-36,5.716419866878021e-90,7.108345651888229e-31,4.977060216101815e-78,1.8898762558831602e-23,9.290464919652963e-31,8.03669158427242e-22,5.717712840961593e-72,5.491237631704667e-05,8.904674368490626e-41,0.00016897926792393595
422,3.051478334147289e-45,7.537054542879865e-73,4.3317062141910686e-17,1.9777436374166535e-05,3.001572175675099e-154,3.3845589688476447e-28,1.618723701435967e-32,2.4027375948406493e-56,8.573052994558677e-35,3.478065834466659e-138,1.0654771467108653e-14,2.1288736516629475e-71,2.693264158076746e-41,2.192250026156032e-55,6.040059825499693e-72,1.2170889942767256e-88,4.3622145564100996e-58,4.512520687491231e-39,7.59877686926484e-36,6.3874735424531e-51,7.184851750332959e-46,5.696749154240312e-42,2.3156866097038223e-36,2.4315115402223504e-58,7.422129915823713e-75,5.529337072188935e-41,2.8303852060957753e-37,4.794550507347926e-26,1.319855569957764e-28,1.1973363788813713e-45,4.961059218304694e-28,4.5727593789932295e-06,2.3458357789538054e-31,1.3291665101260666e-15,1.18760277979568e-28,5.300076160558513e-49,1.7323415789703868e-15,5.004532937795041e-64,7.139563968306667e-61,3.105735870253442e-34,2.953069290038596e-22,5.5723167069927184e-36,1.0513824680433267e-53,3.218795349572144e-28,2.285295880786422e-49,2.813792820000647e-17,0.99997548973157,1.1197152684959527e-89,5.48398652861357e-54,1.5768678025979892e-42,2.6379778253759364e-09,1.618067821961374e-11,1.3540348060894065e-17,1.092982191889845e-19,6.773406518725708e-22,6.211648839334161e-21,1.125996560726029e-15,2.787960982048193e-88,1.412778088903915e-11,6.738592656364476e-57,1.9735980817811343e-54,1.8904040558060705e-50,1.526866755501237e-34,7.740924521528391e-106,1.5244492510346965e-30,6.292750524954455e-35,4.778800409286483e-31,2.8868579841830694e-42,2.7527744248249152e-11,1.57332682670577e-07,5.568634718727891e-35,2.480064445749566e-78,3.264902103691875e-72,1.2873508405863067e-20,8.340355797894503e-35,1.841563358705532e-53,6.920852812657595e-37,5.767163139544197e-36,7.028224954305545e-60,1.3297402625569468e-11,1.1744912408509415e-42,1.9024435061922232e-15,3.11598900423362e-68,2.4704158142010922e-11,3.891506525607023e-52,2.260937181720344e-50,2.7881300421280236e-12,2.0532932291857115e-22,1.2447567527665834e-71,1.4199181376861418e-85,2.2045271866243215e-26,2.740269694770778e-48,7.602003832868856e-30,2.5827659545997712e-24,3.3737321949867047e-12,6.276376169470244e-72,1.0862958021494296e-22,2.2196561678349885e-42,1.2031564639798496e-33
424,8.334417479972603e-52,1.2627182887260407e-135,1.8228023004157244e-22,1.7697227770409145e-05,2.645059325309706e-224,4.183923236122444e-33,1.622514823719708e-51,2.7450648206832666e-86,2.972892230442371e-92,3.57964807852899e-165,9.258525849130347e-49,6.241531085226621e-133,7.886283693441723e-71,1.4919153433475605e-75,5.625128641681521e-131,4.9082638843095456e-92,2.1087727913689479e-125,1.9165539703247595e-53,5.0428325328843785e-14,2.0979871422473738e-70,1.4310926738454769e-41,9.452404080116774e-13,5.719859029142495e-10,1.3345733025823583e-17,7.280450446304291e-34,2.1768403338591283e-11,1.8481074690305048e-65,0.14699682424869218,5.261977765437924e-16,6.404444604411533e-20,3.0382952646035463e-16,7.501441765299476e-19,2.1869093487302448e-48,1.3440530736902897e-50,1.851552219433943e-20,1.3005901352365624e-64,1.0638470659359333e-07,7.04157871435081e-36,3.153359812335532e-36,0.11817671251552551,5.541130785181964e-19,2.701677164255725e-77,2.230541522705955e-72,4.432250269062732e-23,3.5304875114291207e-47,4.81031454605727e-67,6.604118587269739e-11,1.4501998348917827e-132,1.8126115148239632e-100,2.275249045544783e-80,2.133408410899949e-20,3.6638436599966056e-13,3.4502028636485674e-14,4.927585035648081e-44,2.947529183308762e-07,1.823837328042946e-10,3.6333302691292145e-10,1.00382816614835e-53,2.375313194036834e-29,3.965906458256981e-64,1.0305353247164607e-47,1.2890029273548335e-28,0.14699682425175806,2.5814724837804197e-87,4.1401919876040187e-36,3.2232241534924752e-18,1.5802734436989808e-16,1.4053363852385546e-13,0.14699679169556426,0.14676301186821006,8.650720402712022e-14,1.0822400361096403e-85,2.1559302253542565e-49,5.0700506245235977e-26,1.9745367208595293e-25,1.1653357516940717e-39,5.4270153723606185e-05,1.846408295820792e-14,2.79096662803861e-63,2.309099437465807e-25,2.646459426348585e-52,6.874073432902308e-14,6.190632100679386e-77,3.273932218590724e-22,4.512218790772619e-81,2.7390081747474623e-50,0.14699682212128662,1.1518257696751559e-10,2.631247721954891e-28,8.189664757026111e-115,1.0424059964560318e-25,3.56359673600285e-51,1.0029611468647523e-42,6.517234898831476e-45,6.053611616238081e-52,5.864201780858887e-109,3.819240887156129e-06,0.14699682421655058,1.4024954507075532e-40
