id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
272,1.3428676144433451e-20,3.4905421180002925e-23,1.9614041905735198e-69,5.424391838454088e-35,5.047178716542176e-132,7.927497060930737e-91,4.528552585755799e-37,1.3126932982415743e-28,0.999973971741443,2.8266799301043896e-18,2.6589655139041423e-30,7.747138590875626e-19,4.448182658052108e-24,4.8890580558333757e-23,1.3905225707225244e-40,7.10846837600553e-207,2.3445157739516585e-05,9.858548938940734e-41,4.472975686399182e-60,1.07881601733545e-14,2.5072412537526325e-13,2.3577642468172512e-92,3.2955277679821455e-68,4.2465462338645045e-88,1.5395496153649547e-116,7.808096481916344e-77,7.961633049674749e-10,4.4836124676737156e-74,1.6191096074905309e-103,2.7205343990391476e-86,1.9857751951993212e-70,6.664141491006881e-30,1.661375178080657e-102,5.428529480318452e-71,2.4975243028860396e-87,7.811236599196514e-78,1.5526577663220734e-59,2.7662000729192415e-102,5.931375713737179e-98,2.794708216664789e-73,3.14495375647978e-75,2.792267408889722e-16,3.00480648220106e-86,3.0480579817293675e-56,8.868705204476063e-75,2.1994992494560466e-79,5.690447639417366e-43,6.721884749072754e-26,1.0138478081155957e-07,6.446190817228235e-52,9.730065878438765e-38,4.8034405523242155e-40,1.582765190074731e-49,1.1248535798166576e-38,4.9894457755159385e-40,3.0340847680905926e-45,3.9637578753391727e-47,9.301751392279576e-143,4.956713351945791e-27,6.449432717026674e-112,2.36189540435772e-69,7.401331355046799e-94,4.273606664252546e-82,3.3155530976993175e-169,3.8631794328671293e-53,9.790341097125954e-46,1.3173256136339354e-66,9.713414001452295e-86,1.732315467279412e-52,2.639953762229036e-41,1.29098351110442e-72,3.947246971476336e-120,1.4903270793608205e-130,1.1644664227931865e-37,3.4787198163993464e-22,7.715441803878668e-47,7.238532627742973e-45,1.1852596572778916e-69,1.0955656570357528e-59,3.0070767877193004e-46,1.7285895383031088e-63,1.2808359993907616e-48,2.5258126150951508e-126,6.73005120190916e-32,8.147778313437354e-40,2.0196373340718594e-41,1.2968499793688345e-52,1.1666228435086608e-61,1.7179871008881813e-123,1.5118822392069111e-52,4.0752966818360654e-86,2.1577652920128068e-63,5.469049216360891e-57,1.6281687014648596e-10,2.480756794504829e-06,9.024007647006096e-18,2.3167642508516222e-61,4.4557796976104095e-97,2.850059393063492e-31
274,4.7502592201592513e-153,3.72752993549743e-121,9.05578662375597e-11,1.749031212090602e-21,1.5885417823010405e-190,4.117452633956674e-87,8.282393330955496e-60,5.800534878544546e-89,4.542932827451095e-126,1.6507163002686744e-206,6.08606077562305e-48,4.5029846298462626e-139,2.8839327550756777e-103,2.7938962738868896e-106,9.324240765177394e-144,4.854201688501831e-31,1.0081908656545012e-117,4.263670199045177e-74,3.472793371301961e-102,1.085927589314266e-86,5.80432528572734e-149,1.7279670999365132e-34,4.191180242174094e-34,1.1906730140079214e-78,1.6378945131868583e-86,3.2738777147105656e-48,1.0442213473168504e-66,4.999310334680728e-56,4.283421259302192e-11,7.422477596854762e-09,0.07808656253747027,1.772646929063175e-26,2.5590991284925062e-46,1.9770101144960296e-47,1.6069332565929126e-19,2.903584839051737e-156,7.245776937541273e-41,7.295741233111435e-63,3.456765729940969e-52,4.737980772347909e-59,5.399234021258762e-22,1.9684551648314675e-136,3.314971063053334e-51,1.0588444215351522e-31,1.496253736536816e-54,8.182181567714209e-44,1.4219582335489857e-17,3.955019203447365e-151,1.924014514319355e-146,3.34075544629393e-64,1.2890048632244696e-19,1.088104381962262e-45,3.630847109865527e-47,8.85437100354081e-32,7.894967620035368e-29,1.0003279786142874e-10,0.017152728374437855,1.3175407378799719e-14,2.9959762604389777e-57,2.4542076029802477e-113,4.991227849196437e-66,9.232625842959169e-94,3.0984650912707234e-59,2.2282253132915036e-129,8.467881338770113e-66,1.4271245642260321e-55,5.781689079846302e-22,0.13789202694851316,0.1378920269485184,0.13789202694851838,1.0618331142876414e-07,4.7523422552642467e-160,0.0010683563417306903,5.7504319953229666e-18,5.616305960011419e-105,6.738001031918756e-100,2.4710612411115019e-57,1.2833344399306108e-27,1.4312516006564724e-90,1.725666980466241e-31,1.5633075714617622e-96,4.051752806104829e-20,3.154403058669131e-115,4.2567086494997306e-54,1.0812126289053337e-105,1.561518983566931e-63,0.1356506296865736,0.1378920269485184,0.1378920269485184,1.4413419912310033e-153,0.07858147185317452,6.596406928982961e-155,4.4965662767784905e-13,1.1547204507640905e-124,2.852175453404401e-110,7.605585169288356e-165,2.624349523845007e-09,2.0582537717824278e-77,2.010193180659072e-60
276,3.6576569688247014e-57,3.431442959899055e-98,3.261645595297566e-97,4.2643703592551805e-29,0.0,6.622188679687719e-197,1.2474857426267467e-71,2.7311615901209425e-69,3.598770470305676e-60,2.0727848119676634e-113,4.211432958533573e-57,4.2727606441486425e-51,3.8915829634758755e-74,2.671887285008025e-28,3.5562908496317716e-47,4.087402242211871e-156,5.301272937066895e-56,1.6786147806880097e-52,7.169900169219284e-17,0.0303973273907459,8.23724500833634e-65,1.0884929309191903e-53,8.016833004089799e-45,1.1340986996835986e-78,1.642026034481165e-46,1.0304549304268922e-47,3.402188807578801e-44,4.016775325740061e-68,1.2058429846810408e-90,4.487679046759762e-48,7.407843760190729e-50,2.069045279395597e-58,5.112692733466547e-124,3.6108770835028736e-50,7.392137863639329e-66,4.650449653574832e-233,3.5312764379257487e-35,7.250512791039363e-84,1.159617226307974e-96,2.9887418781972257e-46,6.434748913778224e-59,1.8107691095359834e-78,1.2547009416569218e-163,2.4312045192091e-35,7.315651793874978e-113,1.329471389043766e-86,5.824876208140902e-48,2.4735455793284636e-35,8.034238982366805e-40,7.197661714665114e-36,1.8960780877702424e-10,4.093247566281356e-37,1.3623284950903055e-28,3.229619253069967e-20,2.8098737350302388e-15,9.749397800171596e-13,0.9633990456343843,1.1867107529542982e-72,2.795999807180214e-78,6.559528099907828e-104,5.404251635887837e-06,1.1467275723788783e-107,2.1462545728920713e-60,2.210503726296317e-142,3.445846504904117e-130,2.357180677652567e-53,7.095959138728826e-73,1.960130467077605e-18,1.6253519884770102e-28,2.169381053972814e-06,1.1401334757058241e-37,1.6337153748729517e-186,4.878025080480937e-34,1.5259668171179698e-55,3.240598925853033e-23,6.447718980780395e-76,2.337242560821616e-14,8.106606341602173e-10,1.3565914503500445e-29,5.06636592790162e-66,7.635630072242814e-80,8.413781534881871e-73,7.308280219242505e-106,6.711539954153353e-36,2.5395319788320433e-29,1.0219212696990972e-64,0.006144516524933364,5.153581597700128e-05,1.0775929087246334e-53,2.6901316377110872e-107,3.503091979339997e-35,2.508497794228195e-91,3.6220459323682178e-68,4.3667025564009574e-85,2.233618189266082e-59,3.9736641054368775e-75,4.700093954902844e-37,3.609631919624142e-63,1.4310283509887092e-30
277,1.04483252031907e-61,2.7333043292677317e-42,8.087564367091712e-52,8.167493501571811e-25,1.3043321828685436e-242,6.993098098998195e-141,1.5657706450010585e-82,2.330548077350349e-75,4.532668985346303e-65,3.996776738336459e-98,2.4291802228516933e-46,1.1445620079099284e-83,6.720181171354067e-29,1.2577829978295555e-66,9.350580668494368e-109,4.732645532884889e-117,2.4649158387486692e-51,3.2229437634927402e-78,2.022639904840037e-57,1.0628879597063982e-06,7.018468095299785e-51,3.3765533487025644e-82,9.18975166493849e-36,2.0088770868632457e-65,6.614157574010748e-71,7.844303791353995e-57,1.8565789435439984e-18,3.806047322604392e-56,1.0474819805278954e-55,2.1525538346627203e-41,2.2387984417493354e-39,5.09583843510465e-32,4.0247399673570347e-84,3.240418418123763e-78,1.1212040218282253e-51,1.359299867673604e-178,9.052614582277541e-51,7.812504627858961e-70,1.0622275626178874e-68,4.2895644347230835e-45,1.0882974346649596e-45,3.460990119662591e-41,6.105103161131368e-95,2.260063426184118e-32,8.755575974397216e-97,2.1603241880063273e-82,4.3969409621520385e-39,6.366852407357956e-34,4.3069167504980587e-35,6.989647014636344e-70,4.700699893902269e-15,1.4465684747431323e-36,1.1783175003869003e-36,1.1450535510124642e-22,1.9587562677253974e-06,2.5085864584952333e-21,8.091695043744438e-15,4.146724087501086e-111,1.73086737611283e-54,2.160367557773483e-129,5.695348486785385e-85,5.435493394467664e-95,1.6502941122741524e-74,3.7262041250554926e-182,9.717478784301433e-43,1.4124087825190167e-22,2.341411641651893e-52,1.685566953640473e-37,1.1959433897857487e-25,2.1784232250923333e-20,6.584157184766938e-24,1.0040533891823963e-176,1.9406964056713148e-68,4.712713175291373e-31,9.578039289280145e-41,3.1665982803328262e-43,7.668738120222788e-32,8.442101202337372e-38,9.455720376087698e-83,2.129062562053185e-54,2.605435385774242e-96,5.809363305270823e-33,4.022032379046359e-142,1.0250877667319224e-37,3.749619207771056e-59,1.3708299357188009e-17,2.7838971226016736e-28,0.9351079583886545,2.319654985738857e-53,3.903293101521039e-109,2.1217630795588117e-56,4.151611530466636e-99,1.4144192133949018e-70,6.018966875706735e-64,3.82277847649631e-52,9.588983713408181e-74,4.695315429339191e-31,5.388081566429104e-72,0.06488901996710533
279,2.6138572466498903e-43,3.7472989396582544e-32,5.69765182112421e-18,1.1963879038235215e-11,1.5662919160355414e-120,5.0037013353112643e-85,3.6576303817601255e-15,2.714751853664938e-24,5.2120383459546396e-08,1.819893729332672e-51,1.9392027792167148e-29,7.132368414916764e-40,4.0442446033105494e-27,8.82512434630699e-14,1.7546061381531147e-64,4.965006323200926e-184,1.0129263959748724e-46,4.274379228445914e-25,2.5668829680329858e-82,5.138117050451569e-15,3.3402451562445334e-31,3.7662556243110806e-36,7.033061376410177e-26,8.197892967576399e-41,7.616663148566435e-59,5.596449824152974e-17,4.000048624224327e-09,1.6184466834944542e-71,1.5323378513367859e-43,3.413310463759148e-33,2.6423365932456153e-28,0.9941849816516685,1.6514932469660106e-101,4.157077378331767e-44,3.0939673353123e-48,1.625322743490603e-68,6.694205525979457e-42,3.605090344401907e-42,3.168502980536993e-35,3.8070658365897433e-26,5.355193225532677e-32,1.3652124519170015e-26,4.9821318939346275e-90,1.9382495257754213e-13,8.99484380676779e-45,2.128362332231667e-34,4.49066007998675e-09,1.5255190130742871e-24,1.4583431719692671e-10,2.4305793635129177e-51,1.5707729549101694e-09,2.0753537004099593e-21,1.208955264538333e-19,0.005814915794732727,5.356715687023173e-22,1.8414410934623697e-22,7.928970328001989e-20,3.8114010878412804e-80,8.976535744059519e-26,1.49328509731001e-57,1.2459528627231541e-77,4.899044425659632e-117,3.8441819119494244e-57,3.363110450112669e-85,1.5044129893507316e-49,3.23104375117229e-26,4.7102796107320855e-55,8.994884703519154e-28,4.2864791639007726e-26,9.524587549591322e-13,2.397114183152545e-22,2.9938973034720943e-95,3.5142020309607587e-54,4.977896777864582e-24,8.06696843325847e-23,1.2672172715115017e-42,7.396038156511507e-44,4.8041006539484067e-57,1.6555794991906193e-29,2.916625802741044e-20,5.337482748864501e-28,5.374636063745549e-31,3.362120503537214e-62,3.852040347144001e-26,4.2041372674609705e-42,3.1712203670083904e-24,1.5391791558440283e-25,4.0117295266576845e-08,2.9874014292920395e-58,9.051610925308853e-87,2.169021274302077e-83,4.1127129206099856e-88,4.6760613521282585e-29,6.118762369800794e-41,7.800952169864485e-39,3.1842968799863483e-74,1.4518722106347541e-28,1.1174890892534766e-77,9.539679321008266e-11
281,7.291482796482195e-162,1.836647157743837e-163,1.283141972371916e-102,2.151037817814888e-36,0.0,4.673422641532325e-156,0.06074990531379153,7.529594071605292e-91,5.8356152516228945e-98,6.321661769440814e-211,3.279029370660702e-96,1.78998983486065e-110,4.479420730016235e-102,2.70748082413256e-30,2.847921250721604e-105,4.806727766936058e-06,3.1475782615234204e-152,2.2664255641397847e-15,9.147951462112858e-168,5.688624354821286e-53,3.500540969156781e-126,3.965269126231061e-93,0.06074990531379153,1.1608968933627954e-68,6.239803533511592e-61,5.301369778473271e-22,8.934255420205013e-75,4.056510334159029e-98,0.06074910964081534,0.06074990531379153,1.2749510892324518e-27,9.693658307768218e-18,3.650348265295248e-60,0.06074990531379153,9.281657757512734e-42,7.48967505366916e-195,0.0607499053132996,0.05880223099321979,0.06074990531379153,3.5911845435189106e-33,4.961798742330676e-10,6.054711642999218e-103,2.1878889842737956e-135,4.339082576496853e-51,4.667893985412797e-38,0.06074990531379153,0.032569786636070804,3.109083648609051e-82,1.7458639452650814e-123,2.6941635319194838e-109,1.6568551068290167e-22,0.06074990531148158,0.06067673085310376,3.21834146947414e-56,6.31358318512399e-99,4.771532368783906e-27,1.1127949085123863e-60,0.06074990531379153,8.657148573983198e-29,2.129013442408557e-31,3.1928390791922753e-71,4.661382502816487e-173,2.3540370693245988e-05,8.165021864368789e-57,7.03327583718671e-109,1.959028730137922e-92,5.828876391960551e-38,0.06074990531379153,1.196067274152361e-62,1.382771655719067e-36,1.8978042426085311e-06,2.8618490890704505e-90,0.06074990531378763,9.187860751283797e-62,4.525458570614585e-99,4.556405010924415e-134,1.570566585780482e-126,7.358698625747443e-09,2.0230483465300247e-06,0.05817095784280718,7.844063740512963e-20,2.953039125917213e-67,4.446536063558663e-08,3.950905493098797e-31,3.9178472846177877e-41,2.1460331504776084e-163,4.283173699241609e-61,1.26127946829105e-19,0.060749905313791326,1.5323934414436744e-166,1.3090498769877165e-72,9.839441409616833e-182,7.68393254890998e-51,3.0642456143829667e-87,2.401996306142156e-84,6.845724967963863e-158,7.011910264179438e-43,1.955221575742704e-157,7.493900047565052e-147
284,9.153619425428015e-91,7.236089649781425e-85,2.891744457293738e-44,2.439462185425792e-49,2.2543045281314957e-283,7.771674229505459e-150,2.0674165581711774e-44,1.1589855354639793e-94,7.815340931498865e-80,5.71971688712664e-122,1.1037510465551345e-52,5.223433456800543e-101,6.493079593937668e-95,2.084405738142031e-55,5.057737881578065e-109,6.437446891036028e-173,3.01111045045766e-88,3.327041922845937e-74,8.238978044285558e-109,3.2483073494512138e-34,3.0404794969388162e-40,1.5814224518568478e-59,3.750344539371113e-15,2.884492254957738e-19,2.6954992122256537e-76,1.2445657412381966e-14,4.2365222986745276e-71,1.5028031538489184e-59,4.202517830770984e-46,8.57326517836408e-13,4.0269976238062615e-10,0.9999936789367695,1.1076596567692383e-83,5.573272728970181e-26,5.989229768040044e-06,3.075967709333994e-170,2.6894364864289564e-50,1.0636735506918408e-09,5.196358220554588e-28,1.839040198232127e-07,1.4646209656730925e-07,2.5229319605968423e-96,9.78267643680496e-96,4.039017676727341e-54,1.9829054626443927e-77,6.88669965025976e-52,2.0315832746447123e-38,1.569869078412121e-54,8.917806552286186e-82,2.0764127273986272e-92,1.8428777862470084e-14,4.152242048725174e-23,1.0963412848355388e-43,8.28865264517653e-61,6.0414538722566884e-34,6.068273752967665e-38,3.2080135956289486e-45,5.736613232503237e-66,1.0684716885725095e-60,1.0678939562319704e-97,1.4013110378360028e-75,1.6688166814952534e-98,7.1059096415704675e-59,1.6194925589776624e-173,6.650410832717549e-44,3.336460289962931e-49,1.4439706274717735e-41,8.074731562235956e-14,6.496073379529408e-24,1.3184702852220927e-33,2.490852798554451e-28,4.273195631032225e-187,5.602052163285312e-27,3.379966245350228e-23,1.4558563152133064e-38,1.5295884926772596e-120,2.3879246419554254e-75,6.023486967332325e-45,5.663860448103733e-42,1.6192918616517656e-25,1.3144971430438983e-75,6.388867378325327e-36,4.028840354456528e-121,1.6095614534872652e-35,3.871495525189293e-24,2.925435291374407e-111,5.69060189783403e-47,1.756052065831107e-17,2.75554160154633e-39,1.5791045745111142e-150,7.226417872369324e-63,1.2769171244780917e-123,6.681192202789626e-63,4.686938647338648e-76,1.6714302387924712e-59,1.848877550122623e-119,7.255149084481189e-27,5.3012993637955564e-101,1.7615385913976296e-61
285,2.0531067383198596e-86,1.882392710180112e-134,3.0104197849092065e-24,1.3520862236871249e-10,9.4767576729015e-282,2.5748917939476815e-140,3.379914785610176e-57,1.8129796303789025e-98,1.446188360448352e-98,1.6168284573815595e-167,2.599063186051953e-26,3.4817245040193775e-112,3.556826006230528e-79,2.1254068867453117e-98,4.024882423776081e-130,2.867048265964942e-143,9.191159307971615e-97,2.5779028073356935e-80,3.5969736483818494e-68,6.872078863618659e-75,6.47054147848062e-82,8.590589703103662e-23,2.511709519404828e-41,7.866704922688113e-43,3.4766394051767606e-61,5.3093746715387e-37,8.197230658560811e-87,2.289721485364234e-35,1.7212161034023625e-41,8.425753498686141e-12,8.17338739409106e-18,0.15728109862615527,2.1653875207280963e-65,2.434734427961512e-22,0.015809111350963086,1.926196349229548e-164,1.0303407454709687e-50,9.571035990163027e-35,6.203832947190004e-44,4.404507996869865e-09,0.0001005527773643982,1.453999250764182e-83,3.748855264653614e-92,6.534433929889787e-46,4.845537827583919e-73,6.280503583602845e-30,1.0123628748060624e-11,1.4283632822659645e-137,1.684218994017332e-104,4.5295921062297554e-67,4.040973276474829e-12,8.498872593864181e-19,2.128641834780792e-30,3.986685050035473e-35,1.829367965029216e-13,0.0019578968604608677,3.673537316466634e-31,1.0483432411880166e-58,2.506395921840979e-54,1.5474618146920987e-141,3.570168157197494e-42,2.459585001543351e-72,1.7384608115188376e-31,1.859596329234783e-250,1.1557523278641344e-39,5.829127918988032e-43,1.306332297745129e-37,7.055370175257236e-41,0.6388306825769556,0.1824769118606221,3.030805864120816e-54,3.0150901634947624e-221,1.46800677424809e-88,9.461111734084899e-31,2.4465316524821803e-56,1.3137275524790667e-81,6.447016600754361e-49,5.4428869503101836e-30,2.32663977658281e-124,5.24766619500835e-24,4.0835739397011866e-114,6.2904775167875915e-30,3.1839101956881227e-172,2.2837061328481865e-39,7.044931883062523e-50,1.7915835594207023e-77,3.624633606989157e-17,2.0044430785784543e-31,1.1045551277978949e-61,9.194039863581135e-125,0.0035437411513643004,9.311666990688526e-103,2.508194708467736e-43,3.296771211237037e-60,1.8027384893421614e-50,1.667392210683292e-125,2.336244207682088e-10,8.783235681985551e-49,3.179272201435047e-62
287,8.187937737518246e-80,1.2275112698239812e-90,4.7497559759928997e-76,1.4425548978295945e-22,0.0,1.4903040937394437e-201,2.009662800057261e-90,1.503781199230061e-119,6.1184729483472755e-109,1.0987641503132657e-69,7.601729577592927e-24,1.6760090452431653e-87,1.4537022010566227e-77,1.1067476322720159e-68,4.659523626197065e-134,1.7383043727859452e-183,5.087625085912839e-85,9.516744399808365e-101,0.0023944744839469543,2.0813847206534094e-13,4.322150764137148e-40,1.080808384836753e-28,5.779501155473729e-30,3.948439397440615e-18,0.04799330824502549,1.0974353901726233e-09,3.5587767742410804e-50,1.2664130233177615e-10,2.7555129728162025e-60,3.197481070325526e-33,2.760442908550015e-36,2.0644147231585816e-14,2.5360370619325348e-85,2.274028354286301e-72,6.718606322688103e-31,2.749505717733248e-224,3.349422082576095e-46,1.6113530188711158e-30,4.870211818174908e-49,4.5201964983928615e-21,2.4691994932077154e-20,6.292384412348954e-95,8.93775144316665e-132,0.21186165730336146,6.020538902415925e-84,3.031544873533861e-109,2.5062730591545493e-65,1.4072759359431125e-30,2.1456938718318353e-64,5.337442439793325e-54,2.905251975851628e-43,1.3372078589682559e-45,2.648249284082546e-51,1.8460349439062237e-62,3.6267696424079974e-51,8.53995907387166e-48,2.351920535826674e-40,3.0375386066837515e-82,1.7114896627441073e-62,7.3814051695192635e-121,0.20010804023291634,6.534292080249299e-97,5.7964210788815175e-43,1.9000248444229e-239,1.7812355248952174e-82,8.105851476990441e-40,1.1592347957327072e-50,1.506517840092884e-37,5.4297563281494754e-17,1.7864450572534668e-32,2.1480985666374464e-31,7.355763843817215e-177,4.1624628171071283e-70,7.950917363656163e-52,7.455152665109459e-50,4.851516982481294e-83,4.7138934155111986e-63,0.11393373985171643,2.4671610621110723e-102,2.2630036602931255e-18,1.2748230617579986e-86,3.6773505473759123e-51,3.0796909400189527e-170,5.628703102472874e-76,9.84832479476147e-55,2.824098927602279e-63,1.8194737971793317e-49,1.048244034858672e-36,3.9212753465470185e-60,6.979970699030594e-78,6.98047649783119e-37,9.392540842578883e-61,1.8189831187723283e-57,3.4951501633034405e-62,2.5636995713779846e-95,3.5339485043730664e-76,0.21184712135536626,0.21186165730336146,1.9581895612450072e-37
292,7.908657799243331e-115,2.7992951033340433e-83,6.296407432093402e-78,6.662672980555231e-57,4.4119195488167805e-253,6.414945756173803e-109,0.2000785789434266,1.8148357158210766e-37,1.639153000028519e-24,4.935439367598017e-144,2.6402173162249555e-77,1.6359664470271144e-56,1.2099065602401739e-47,0.20008145441008277,3.2778241204870637e-25,3.0518492388791786e-129,1.2953875944237667e-74,0.2000814544170948,3.521738068973616e-109,2.0635070892061108e-26,2.7348854957578283e-74,3.685093385151595e-144,2.7826956866312524e-24,5.007123156032751e-119,8.029440399828292e-126,2.036138682266775e-87,1.051479543048515e-27,4.459160115835899e-74,2.5412248678279545e-53,1.27731406922904e-49,1.4380376476565893e-64,1.8555966478750343e-34,3.4618937817902107e-113,6.900797022994477e-20,1.4854594272468108e-69,4.478000817600226e-125,1.449583147134279e-45,1.6013250706382195e-106,9.988018645856283e-85,2.6432634421189036e-74,1.5549758168012274e-53,5.9028616524712265e-61,2.233453848149517e-98,1.3146495618420758e-69,1.7159257364396624e-40,3.437518393977014e-15,2.224566742010671e-25,7.208898080953964e-47,2.607203820131262e-57,7.0150629620637426e-71,1.008469904719547e-22,6.990818670025277e-33,1.2181117306968052e-19,1.8198583063335696e-35,7.089701944938878e-90,1.4352714286863723e-26,8.652593453320255e-60,2.602495237519568e-42,0.19969690874524762,3.0459851222821506e-85,4.8046674456071025e-99,1.9408768394796616e-170,1.5599835476897925e-36,3.141402180359563e-96,3.9838279878588386e-81,2.106434201279699e-84,1.1896217223852006e-35,2.962187225204839e-37,3.145151397895293e-68,1.239721543122143e-43,3.00962711664322e-63,6.685163906589802e-116,1.2653703587100947e-70,2.4216676224274985e-48,8.513189203888668e-63,7.643522794869532e-106,1.1490065263198625e-124,1.2908374845275535e-42,0.2000444468002807,1.201941848946567e-14,1.9430422099212413e-43,1.1853107313192958e-37,1.7386768760976242e-57,1.7156683851984978e-05,4.596805236246316e-39,1.9617863939559008e-119,9.813268590235366e-45,4.8814643065922723e-54,4.3204171871664455e-71,4.344260282011952e-81,9.004988631049696e-110,9.2796275400681e-93,1.8839810935868306e-86,2.3433134896821318e-38,6.8100446234297915e-34,6.131141245872428e-55,1.5288354547728656e-71,2.742664462237563e-130,1.7587276233225154e-68
293,1.3190118991594644e-36,9.888489336879537e-73,6.195383782372249e-62,3.340386017899176e-34,2.2201713600266252e-274,7.3978731467585315e-183,7.341810218087249e-113,4.171331924280552e-47,1.2056427781010022e-54,2.882839565920687e-152,9.147075265249398e-06,3.9895094172544055e-84,4.4395090653971443e-42,2.1603131527798665e-69,3.772659622913519e-104,5.715991178878772e-159,2.1646421890666657e-51,4.434247374376503e-26,8.050748747305328e-41,1.91414757031987e-47,4.218423788157988e-59,4.99910423488619e-89,2.0168638553271654e-73,4.177431192953255e-107,1.0337962960067033e-98,5.667303779085926e-91,1.2828056098409965e-10,3.0835045807092246e-55,7.998924825301308e-89,1.175041396248692e-78,1.7144110537757606e-57,5.254131951478782e-29,2.564559551438818e-63,2.174341255194733e-63,7.5143791935399615e-65,2.0092582260852722e-148,6.973575242319714e-84,7.161110982235414e-110,8.052890193093942e-91,8.72993925416632e-96,1.565300188217459e-69,2.6205988162882637e-33,3.1030012515898045e-61,1.0483203414395466e-40,8.90897502731719e-38,3.837837827133879e-49,1.182886927102826e-37,1.3258545442655029e-64,7.965637880161216e-24,8.032299208799669e-18,1.4852169602472022e-34,8.327882780336844e-38,1.5490311220045792e-46,1.6553260122644424e-31,1.3096388126951834e-47,3.3967814963247126e-37,3.9307810882023636e-29,1.6414856886616093e-100,0.9999859709448896,1.0266894214821592e-96,1.568266112559873e-104,1.050727178019166e-77,9.212050935704074e-84,8.608506807328744e-157,1.059844243372014e-45,8.215280408516988e-57,5.3881911483046263e-48,8.549248934427929e-59,1.6836641037663599e-28,4.881850365309417e-06,1.2755411709808438e-53,1.6580072505455854e-173,8.088575500703673e-79,1.0584030025181405e-12,1.5869285320024787e-55,4.757805959102993e-50,1.0519379979695153e-52,1.9792144137924505e-73,2.0332984003191843e-81,3.133100308074188e-52,8.372671499028471e-95,1.408498559177153e-13,2.775148597635103e-100,1.0794365314967398e-37,1.279655028738974e-50,2.8433843291811118e-42,1.373949319820185e-26,4.8668679978236765e-29,1.2719090685439902e-68,1.3295975611037686e-48,9.755345306001728e-23,1.8885513642446344e-97,1.9371627366003268e-26,8.611217589654715e-24,5.012477645240586e-30,5.467660486118217e-60,1.7694043282121103e-57,1.0751787231835296e-107,2.214841459831824e-46
